match_no,ballnumber,inningno,over,outcome,batter,bowler,comment,score
72,101,2,16.1,1,Rahul,Hasaranga,"Hasaranga to Rahul, 1 run",1
72,102,2,16.2,1,Stoinis,Hasaranga,"Hasaranga to Stoinis, 1 run",1
72,103,2,16.3,6,Rahul,Hasaranga,"Hasaranga to Rahul, Six runs",6
72,104,2,16.4,4,Rahul,Hasaranga,"Hasaranga to Rahul, Four runs",4
72,105,2,16.5,1,Rahul,Hasaranga,"Hasaranga to Rahul, 1 run",1
72,106,2,16.6,1,Stoinis,Hasaranga,"Hasaranga to Stoinis, 1 run",1
72,107,2,17.1,1wd,Stoinis,Harshal Patel,"Harshal Patel to Stoinis, 1 wide",1
72,108,2,17.1,1wd,Stoinis,Harshal Patel,"Harshal Patel to Stoinis, 5 wide",5
72,109,2,17.1,0,Stoinis,Harshal Patel,"Harshal Patel to Stoinis, no run",0
72,110,2,17.2,0,Stoinis,Harshal Patel,"Harshal Patel to Stoinis, no run",0
72,111,2,17.3,w,Stoinis,Harshal Patel,"Harshal Patel to Stoinis, no run Wicket - c Rajat Patidar b Harshal Patel batsmen",0
72,112,2,17.4,1,Lewis,Harshal Patel,"Harshal Patel to Lewis, 1 run",1
72,113,2,17.5,1,Rahul,Harshal Patel,"Harshal Patel to Rahul, 1 run",1
72,114,2,17.6,0,Lewis,Harshal Patel,"Harshal Patel to Lewis, no run",0
72,115,2,18.1,0,Rahul,Hazlewood,"Hazlewood to Rahul, no run",0
72,116,2,18.2,1wd,Rahul,Hazlewood,"Hazlewood to Rahul, 1 wide",1
72,117,2,18.2,1,Rahul,Hazlewood,"Hazlewood to Rahul, 1 run",1
72,118,2,18.3,1wd,Lewis,Hazlewood,"Hazlewood to Lewis, 1 wide",1
72,119,2,18.3,1wd,Lewis,Hazlewood,"Hazlewood to Lewis, 1 wide",1
72,120,2,18.3,1b,Lewis,Hazlewood,"Hazlewood to Lewis, 1 byes",1
72,121,2,18.4,w,Rahul,Hazlewood,"Hazlewood to Rahul, no run Wicket - c Shahbaz Ahmed b Hazlewood batsmen",0
72,122,2,18.5,w,Krunal Pandya,Hazlewood,"Hazlewood to Krunal Pandya, no run Wicket - c Hazlewood b Hazlewood batsmen",0
72,123,2,18.6,4,Chameera,Hazlewood,"Hazlewood to Chameera, Four runs",4
72,124,2,19.1,1,Lewis,Harshal Patel,"Harshal Patel to Lewis, 1 run",1
72,125,2,19.2,1wd,Chameera,Harshal Patel,"Harshal Patel to Chameera, 1 wide",1
72,126,2,19.2,0,Chameera,Harshal Patel,"Harshal Patel to Chameera, no run",0
72,127,2,19.3,6,Chameera,Harshal Patel,"Harshal Patel to Chameera, Six runs",6
72,128,2,19.4,1,Chameera,Harshal Patel,"Harshal Patel to Chameera, 1 run",1
72,129,2,19.5,0,Lewis,Harshal Patel,"Harshal Patel to Lewis, no run",0
72,130,2,19.6,0,Lewis,Harshal Patel,"Harshal Patel to Lewis, no run",0
73,1,1,0.1,0,Kohli,Boult,"Boult to Kohli, no run",0
73,2,1,0.2,1,Kohli,Boult,"Boult to Kohli, 1 run",1
73,3,1,0.3,1,du Plessis,Boult,"Boult to du Plessis, 1 run",1
73,4,1,0.4,0,Kohli,Boult,"Boult to Kohli, no run",0
73,5,1,0.5,0,Kohli,Boult,"Boult to Kohli, no run",0
73,6,1,0.6,6,Kohli,Boult,"Boult to Kohli, Six runs",6
73,7,1,1.1,0,du Plessis,Prasidh,"Prasidh to du Plessis, no run",0
73,8,1,1.2,1,du Plessis,Prasidh,"Prasidh to du Plessis, 1 run",1
73,9,1,1.3,0,Kohli,Prasidh,"Prasidh to Kohli, no run",0
73,10,1,1.4,0,Kohli,Prasidh,"Prasidh to Kohli, no run",0
73,11,1,1.5,w,Kohli,Prasidh,"Prasidh to Kohli, no run Wicket - c Samson b Prasidh batsmen",0
73,12,1,1.6,1lb,Rajat Patidar,Prasidh,"Prasidh to Rajat Patidar, Four leg bye",4
73,13,1,2.1,0,du Plessis,Boult,"Boult to du Plessis, no run",0
73,14,1,2.2,0,du Plessis,Boult,"Boult to du Plessis, no run",0
73,15,1,2.3,0,du Plessis,Boult,"Boult to du Plessis, no run",0
73,16,1,2.4,4,du Plessis,Boult,"Boult to du Plessis, Four runs",4
73,17,1,2.5,0,du Plessis,Boult,"Boult to du Plessis, no run",0
73,18,1,2.6,0,du Plessis,Boult,"Boult to du Plessis, no run",0
73,19,1,3.1,4,Rajat Patidar,Prasidh,"Prasidh to Rajat Patidar, Four runs",4
73,20,1,3.2,0,Rajat Patidar,Prasidh,"Prasidh to Rajat Patidar, no run",0
73,21,1,3.3,1b,Rajat Patidar,Prasidh,"Prasidh to Rajat Patidar, Four byes",4
73,22,1,3.4,0,Rajat Patidar,Prasidh,"Prasidh to Rajat Patidar, no run",0
73,23,1,3.5,0,Rajat Patidar,Prasidh,"Prasidh to Rajat Patidar, no run",0
73,24,1,3.6,0,Rajat Patidar,Prasidh,"Prasidh to Rajat Patidar, no run",0
73,25,1,4.1,1,du Plessis,Boult,"Boult to du Plessis, 1 run",1
73,26,1,4.2,1,Rajat Patidar,Boult,"Boult to Rajat Patidar, 1 run",1
73,27,1,4.3,2,du Plessis,Boult,"Boult to du Plessis, 2 runs",2
73,28,1,4.4,4,du Plessis,Boult,"Boult to du Plessis, Four runs",4
73,29,1,4.5,0,du Plessis,Boult,"Boult to du Plessis, no run",0
73,30,1,4.6,4,du Plessis,Boult,"Boult to du Plessis, Four runs",4
73,31,1,5.1,0,Rajat Patidar,Prasidh,"Prasidh to Rajat Patidar, no run",0
73,32,1,5.2,0,Rajat Patidar,Prasidh,"Prasidh to Rajat Patidar, no run",0
73,33,1,5.3,4,Rajat Patidar,Prasidh,"Prasidh to Rajat Patidar, Four runs",4
73,34,1,5.4,4,Rajat Patidar,Prasidh,"Prasidh to Rajat Patidar, Four runs",4
73,35,1,5.5,1,Rajat Patidar,Prasidh,"Prasidh to Rajat Patidar, 1 run",1
73,36,1,5.6,0,du Plessis,Prasidh,"Prasidh to du Plessis, no run",0
73,37,1,6.1,2,Rajat Patidar,Obed McCoy,"Obed McCoy to Rajat Patidar, 2 runs",2
73,38,1,6.2,0,Rajat Patidar,Obed McCoy,"Obed McCoy to Rajat Patidar, no run",0
73,39,1,6.3,1,Rajat Patidar,Obed McCoy,"Obed McCoy to Rajat Patidar, 1 run",1
73,40,1,6.4,1,du Plessis,Obed McCoy,"Obed McCoy to du Plessis, 1 run",1
73,41,1,6.5,1,Rajat Patidar,Obed McCoy,"Obed McCoy to Rajat Patidar, 1 run",1
73,42,1,6.6,1,du Plessis,Obed McCoy,"Obed McCoy to du Plessis, 1 run",1
73,43,1,7.1,1,du Plessis,Ashwin,"Ashwin to du Plessis, 1 run",1
73,44,1,7.2,1,Rajat Patidar,Ashwin,"Ashwin to Rajat Patidar, 1 run",1
73,45,1,7.3,1,du Plessis,Ashwin,"Ashwin to du Plessis, 1 run",1
73,46,1,7.4,1wd,Rajat Patidar,Ashwin,"Ashwin to Rajat Patidar, 1 wide",1
73,47,1,7.4,1,Rajat Patidar,Ashwin,"Ashwin to Rajat Patidar, 1 run",1
73,48,1,7.5,0,du Plessis,Ashwin,"Ashwin to du Plessis, no run",0
73,49,1,7.6,1,du Plessis,Ashwin,"Ashwin to du Plessis, 1 run",1
73,50,1,8.1,0,du Plessis,Chahal,"Chahal to du Plessis, no run",0
73,51,1,8.2,1,du Plessis,Chahal,"Chahal to du Plessis, 1 run",1
73,52,1,8.3,6,Rajat Patidar,Chahal,"Chahal to Rajat Patidar, Six runs",6
73,53,1,8.4,1,Rajat Patidar,Chahal,"Chahal to Rajat Patidar, 1 run",1
73,54,1,8.5,1,du Plessis,Chahal,"Chahal to du Plessis, 1 run",1
73,55,1,8.6,1wd,Rajat Patidar,Chahal,"Chahal to Rajat Patidar, 1 wide",1
73,56,1,8.6,1,Rajat Patidar,Chahal,"Chahal to Rajat Patidar, 1 run",1
73,57,1,9.1,2,Rajat Patidar,Ashwin,"Ashwin to Rajat Patidar, 2 runs",2
73,58,1,9.2,0,Rajat Patidar,Ashwin,"Ashwin to Rajat Patidar, no run",0
73,59,1,9.3,0,Rajat Patidar,Ashwin,"Ashwin to Rajat Patidar, no run",0
73,60,1,9.4,1,Rajat Patidar,Ashwin,"Ashwin to Rajat Patidar, 1 run",1
73,61,1,9.5,1,du Plessis,Ashwin,"Ashwin to du Plessis, 1 run",1
73,62,1,9.6,1,Rajat Patidar,Ashwin,"Ashwin to Rajat Patidar, 1 run",1
73,63,1,10.1,4,Rajat Patidar,Obed McCoy,"Obed McCoy to Rajat Patidar, Four runs",4
73,64,1,10.2,1,Rajat Patidar,Obed McCoy,"Obed McCoy to Rajat Patidar, 1 run",1
73,65,1,10.3,0,du Plessis,Obed McCoy,"Obed McCoy to du Plessis, no run",0
73,66,1,10.4,w,du Plessis,Obed McCoy,"Obed McCoy to du Plessis, no run Wicket - c Ashwin b Obed McCoy batsmen",0
73,67,1,10.5,1,Maxwell,Obed McCoy,"Obed McCoy to Maxwell, 1 run",1
73,68,1,10.6,1,Rajat Patidar,Obed McCoy,"Obed McCoy to Rajat Patidar, 1 run",1
73,69,1,11.1,1,Rajat Patidar,Ashwin,"Ashwin to Rajat Patidar, 1 run",1
73,70,1,11.2,6,Maxwell,Ashwin,"Ashwin to Maxwell, Six runs",6
73,71,1,11.3,1,Maxwell,Ashwin,"Ashwin to Maxwell, 1 run",1
73,72,1,11.4,1,Rajat Patidar,Ashwin,"Ashwin to Rajat Patidar, 1 run",1
73,73,1,11.5,1,Maxwell,Ashwin,"Ashwin to Maxwell, 1 run",1
73,74,1,11.6,1,Rajat Patidar,Ashwin,"Ashwin to Rajat Patidar, 1 run",1
73,75,1,12.1,1,Rajat Patidar,Chahal,"Chahal to Rajat Patidar, 1 run",1
73,76,1,12.2,6,Maxwell,Chahal,"Chahal to Maxwell, Six runs",6
73,77,1,12.3,1,Maxwell,Chahal,"Chahal to Maxwell, 1 run",1
73,78,1,12.4,1wd,Rajat Patidar,Chahal,"Chahal to Rajat Patidar, 1 wide",1
73,79,1,12.4,1,Rajat Patidar,Chahal,"Chahal to Rajat Patidar, 1 run",1
73,80,1,12.5,4,Maxwell,Chahal,"Chahal to Maxwell, Four runs",4
73,81,1,12.6,1,Maxwell,Chahal,"Chahal to Maxwell, 1 run",1
73,82,1,13.1,3,Maxwell,Boult,"Boult to Maxwell, 3 runs",3
73,83,1,13.2,1,Rajat Patidar,Boult,"Boult to Rajat Patidar, 1 run",1
73,84,1,13.3,0,Maxwell,Boult,"Boult to Maxwell, no run",0
73,85,1,13.4,0,Maxwell,Boult,"Boult to Maxwell, no run",0
73,86,1,13.5,0,Maxwell,Boult,"Boult to Maxwell, no run",0
73,87,1,13.6,w,Maxwell,Boult,"Boult to Maxwell, no run Wicket - c Obed McCoy b Boult batsmen",0
73,88,1,14.1,0,Rajat Patidar,Chahal,"Chahal to Rajat Patidar, no run",0
73,89,1,14.2,1,Rajat Patidar,Chahal,"Chahal to Rajat Patidar, 1 run",1
73,90,1,14.3,1,Lomror,Chahal,"Chahal to Lomror, 1 run",1
73,91,1,14.4,1wd,Rajat Patidar,Chahal,"Chahal to Rajat Patidar, 1 wide",1
73,92,1,14.4,1wd,Rajat Patidar,Chahal,"Chahal to Rajat Patidar, 1 wide",1
73,93,1,14.4,1,Rajat Patidar,Chahal,"Chahal to Rajat Patidar, 1 run",1
73,94,1,14.5,1,Lomror,Chahal,"Chahal to Lomror, 1 run",1
73,95,1,14.6,6,Rajat Patidar,Chahal,"Chahal to Rajat Patidar, Six runs",6
73,96,1,15.1,1,Lomror,Ashwin,"Ashwin to Lomror, 1 run",1
73,97,1,15.2,6,Rajat Patidar,Ashwin,"Ashwin to Rajat Patidar, Six runs",6
73,98,1,15.3,w,Rajat Patidar,Ashwin,"Ashwin to Rajat Patidar, no run Wicket - c Buttler b Ashwin batsmen",0
73,99,1,15.4,0,Karthik,Ashwin,"Ashwin to Karthik, no run",0
73,100,1,15.5,1,Karthik,Ashwin,"Ashwin to Karthik, 1 run",1
73,101,1,15.6,1,Lomror,Ashwin,"Ashwin to Lomror, 1 run",1
73,102,1,16.1,1,Lomror,Chahal,"Chahal to Lomror, 1 run",1
73,103,1,16.2,1,Karthik,Chahal,"Chahal to Karthik, 1 run",1
73,104,1,16.3,1,Lomror,Chahal,"Chahal to Lomror, 1 run",1
73,105,1,16.4,1,Karthik,Chahal,"Chahal to Karthik, 1 run",1
73,106,1,16.5,1,Lomror,Chahal,"Chahal to Lomror, 1 run",1
73,107,1,16.6,2,Karthik,Chahal,"Chahal to Karthik, 2 runs",2
73,108,1,17.1,1,Lomror,Obed McCoy,"Obed McCoy to Lomror, 1 run",1
73,109,1,17.2,1,Karthik,Obed McCoy,"Obed McCoy to Karthik, 1 run",1
73,110,1,17.3,0,Lomror,Obed McCoy,"Obed McCoy to Lomror, no run",0
73,111,1,17.4,w,Lomror,Obed McCoy,"Obed McCoy to Lomror, no run Wicket - c Ashwin b Obed McCoy batsmen",0
73,112,1,17.5,1wd,Shahbaz Ahmed,Obed McCoy,"Obed McCoy to Shahbaz Ahmed, 1 wide",1
73,113,1,17.5,4,Shahbaz Ahmed,Obed McCoy,"Obed McCoy to Shahbaz Ahmed, Four runs",4
73,114,1,17.6,0,Shahbaz Ahmed,Obed McCoy,"Obed McCoy to Shahbaz Ahmed, no run",0
73,115,1,18.1,w,Karthik,Prasidh,"Prasidh to Karthik, no run Wicket - c Riyan Parag b Prasidh batsmen",0
73,116,1,18.2,w,Hasaranga,Prasidh,"Prasidh to Hasaranga, no run Wicket - b Prasidh batsmen",0
73,117,1,18.3,1,Harshal Patel,Prasidh,"Prasidh to Harshal Patel, 1 run",1
73,118,1,18.4,1wd,Shahbaz Ahmed,Prasidh,"Prasidh to Shahbaz Ahmed, 1 wide",1
73,119,1,18.4,0,Shahbaz Ahmed,Prasidh,"Prasidh to Shahbaz Ahmed, no run",0
73,120,1,18.5,6,Shahbaz Ahmed,Prasidh,"Prasidh to Shahbaz Ahmed, Six runs",6
73,121,1,18.6,0,Shahbaz Ahmed,Prasidh,"Prasidh to Shahbaz Ahmed, no run",0
73,122,1,19.1,w,Harshal Patel,Obed McCoy,"Obed McCoy to Harshal Patel, no run Wicket - b Obed McCoy batsmen",0
73,123,1,19.2,0,Hazlewood,Obed McCoy,"Obed McCoy to Hazlewood, no run",0
73,124,1,19.3,1,Hazlewood,Obed McCoy,"Obed McCoy to Hazlewood, 1 run",1
73,125,1,19.4,0,Shahbaz Ahmed,Obed McCoy,"Obed McCoy to Shahbaz Ahmed, no run",0
73,126,1,19.5,0,Shahbaz Ahmed,Obed McCoy,"Obed McCoy to Shahbaz Ahmed, no run",0
73,127,1,19.6,2,Shahbaz Ahmed,Obed McCoy,"Obed McCoy to Shahbaz Ahmed, 2 runs",2
73,1,2,0.1,0,Jaiswal,Siraj,"Siraj to Jaiswal, no run",0
73,2,2,0.2,0,Jaiswal,Siraj,"Siraj to Jaiswal, no run",0
73,3,2,0.3,6,Jaiswal,Siraj,"Siraj to Jaiswal, Six runs",6
73,4,2,0.4,4,Jaiswal,Siraj,"Siraj to Jaiswal, Four runs",4
73,5,2,0.5,0,Jaiswal,Siraj,"Siraj to Jaiswal, no run",0
73,6,2,0.6,6,Jaiswal,Siraj,"Siraj to Jaiswal, Six runs",6
73,7,2,1.1,0,Buttler,Hazlewood,"Hazlewood to Buttler, no run",0
73,8,2,1.2,4,Buttler,Hazlewood,"Hazlewood to Buttler, Four runs",4
73,9,2,1.3,0,Buttler,Hazlewood,"Hazlewood to Buttler, no run",0
73,10,2,1.4,0,Buttler,Hazlewood,"Hazlewood to Buttler, no run",0
73,11,2,1.5,2,Buttler,Hazlewood,"Hazlewood to Buttler, 2 runs",2
73,12,2,1.6,0,Buttler,Hazlewood,"Hazlewood to Buttler, no run",0
73,13,2,2.1,0,Jaiswal,Siraj,"Siraj to Jaiswal, no run",0
73,14,2,2.2,1,Jaiswal,Siraj,"Siraj to Jaiswal, 1 run",1
73,15,2,2.3,0,Buttler,Siraj,"Siraj to Buttler, no run",0
73,16,2,2.4,4,Buttler,Siraj,"Siraj to Buttler, Four runs",4
73,17,2,2.5,4,Buttler,Siraj,"Siraj to Buttler, Four runs",4
73,18,2,2.6,6,Buttler,Siraj,"Siraj to Buttler, Six runs",6
73,19,2,3.1,0,Jaiswal,Maxwell,"Maxwell to Jaiswal, no run",0
73,20,2,3.2,1,Jaiswal,Maxwell,"Maxwell to Jaiswal, 1 run",1
73,21,2,3.3,2,Buttler,Maxwell,"Maxwell to Buttler, 2 runs",2
73,22,2,3.4,2,Buttler,Maxwell,"Maxwell to Buttler, 2 runs",2
73,23,2,3.5,0,Buttler,Maxwell,"Maxwell to Buttler, no run",0
73,24,2,3.6,0,Buttler,Maxwell,"Maxwell to Buttler, no run",0
73,25,2,4.1,2,Jaiswal,Shahbaz Ahmed,"Shahbaz Ahmed to Jaiswal, 2 runs",2
73,26,2,4.2,1,Jaiswal,Shahbaz Ahmed,"Shahbaz Ahmed to Jaiswal, 1 run",1
73,27,2,4.3,6,Buttler,Shahbaz Ahmed,"Shahbaz Ahmed to Buttler, Six runs",6
73,28,2,4.4,0,Buttler,Shahbaz Ahmed,"Shahbaz Ahmed to Buttler, no run",0
73,29,2,4.5,6,Buttler,Shahbaz Ahmed,"Shahbaz Ahmed to Buttler, Six runs",6
73,30,2,4.6,4,Buttler,Shahbaz Ahmed,"Shahbaz Ahmed to Buttler, Four runs",4
73,31,2,5.1,w,Jaiswal,Hazlewood,"Hazlewood to Jaiswal, no run Wicket - c Kohli b Hazlewood batsmen",0
73,32,2,5.2,0,Samson,Hazlewood,"Hazlewood to Samson, no run",0
73,33,2,5.3,1,Samson,Hazlewood,"Hazlewood to Samson, 1 run",1
73,34,2,5.4,4,Buttler,Hazlewood,"Hazlewood to Buttler, Four runs",4
73,35,2,5.5,1,Buttler,Hazlewood,"Hazlewood to Buttler, 1 run",1
73,36,2,5.6,0,Samson,Hazlewood,"Hazlewood to Samson, no run",0
73,37,2,6.1,0,Buttler,Harshal Patel,"Harshal Patel to Buttler, no run",0
73,38,2,6.2,1,Buttler,Harshal Patel,"Harshal Patel to Buttler, 1 run",1
73,39,2,6.3,1,Samson,Harshal Patel,"Harshal Patel to Samson, 1 run",1
73,40,2,6.4,4,Buttler,Harshal Patel,"Harshal Patel to Buttler, Four runs",4
73,41,2,6.5,0,Buttler,Harshal Patel,"Harshal Patel to Buttler, no run",0
73,42,2,6.6,4,Buttler,Harshal Patel,"Harshal Patel to Buttler, Four runs",4
73,43,2,7.1,0,Samson,Hasaranga,"Hasaranga to Samson, no run",0
73,44,2,7.2,1,Samson,Hasaranga,"Hasaranga to Samson, 1 run",1
73,45,2,7.3,1,Buttler,Hasaranga,"Hasaranga to Buttler, 1 run",1
73,46,2,7.4,1,Samson,Hasaranga,"Hasaranga to Samson, 1 run",1
73,47,2,7.5,0,Buttler,Hasaranga,"Hasaranga to Buttler, no run",0
73,48,2,7.6,1,Buttler,Hasaranga,"Hasaranga to Buttler, 1 run",1
73,49,2,8.1,1,Buttler,Shahbaz Ahmed,"Shahbaz Ahmed to Buttler, 1 run",1
73,50,2,8.2,6,Samson,Shahbaz Ahmed,"Shahbaz Ahmed to Samson, Six runs",6
73,51,2,8.3,1,Samson,Shahbaz Ahmed,"Shahbaz Ahmed to Samson, 1 run",1
73,52,2,8.4,4,Buttler,Shahbaz Ahmed,"Shahbaz Ahmed to Buttler, Four runs",4
73,53,2,8.5,4,Buttler,Shahbaz Ahmed,"Shahbaz Ahmed to Buttler, Four runs",4
73,54,2,8.6,0,Buttler,Shahbaz Ahmed,"Shahbaz Ahmed to Buttler, no run",0
73,55,2,9.1,4,Samson,Hasaranga,"Hasaranga to Samson, Four runs",4
73,56,2,9.2,0,Samson,Hasaranga,"Hasaranga to Samson, no run",0
73,57,2,9.3,0,Samson,Hasaranga,"Hasaranga to Samson, no run",0
73,58,2,9.4,1,Samson,Hasaranga,"Hasaranga to Samson, 1 run",1
73,59,2,9.5,1,Buttler,Hasaranga,"Hasaranga to Buttler, 1 run",1
73,60,2,9.6,0,Samson,Hasaranga,"Hasaranga to Samson, no run",0
73,61,2,10.1,1,Buttler,Harshal Patel,"Harshal Patel to Buttler, 1 run",1
73,62,2,10.2,0,Samson,Harshal Patel,"Harshal Patel to Samson, no run",0
73,63,2,10.3,0,Samson,Harshal Patel,"Harshal Patel to Samson, no run",0
73,64,2,10.4,6,Samson,Harshal Patel,"Harshal Patel to Samson, Six runs",6
73,65,2,10.5,1,Samson,Harshal Patel,"Harshal Patel to Samson, 1 run",1
73,66,2,10.6,1,Buttler,Harshal Patel,"Harshal Patel to Buttler, 1 run",1
73,67,2,11.1,1,Buttler,Hasaranga,"Hasaranga to Buttler, 1 run",1
73,68,2,11.2,0,Samson,Hasaranga,"Hasaranga to Samson, no run",0
73,69,2,11.3,0,Samson,Hasaranga,"Hasaranga to Samson, no run",0
73,70,2,11.4,w,Samson,Hasaranga,"Hasaranga to Samson, no run Wicket - c Karthik b Hasaranga batsmen",0
73,71,2,11.5,1,Padikkal,Hasaranga,"Hasaranga to Padikkal, 1 run",1
73,72,2,11.6,0,Buttler,Hasaranga,"Hasaranga to Buttler, no run",0
73,73,2,12.1,0,Padikkal,Hazlewood,"Hazlewood to Padikkal, no run",0
73,74,2,12.2,1,Padikkal,Hazlewood,"Hazlewood to Padikkal, 1 run",1
73,75,2,12.3,0,Buttler,Hazlewood,"Hazlewood to Buttler, no run",0
73,76,2,12.4,1,Buttler,Hazlewood,"Hazlewood to Buttler, 1 run",1
73,77,2,12.5,1,Padikkal,Hazlewood,"Hazlewood to Padikkal, 1 run",1
73,78,2,12.6,0,Buttler,Hazlewood,"Hazlewood to Buttler, no run",0
73,79,2,13.1,0,Padikkal,Maxwell,"Maxwell to Padikkal, no run",0
73,80,2,13.2,1,Padikkal,Maxwell,"Maxwell to Padikkal, 1 run",1
73,81,2,13.3,1,Buttler,Maxwell,"Maxwell to Buttler, 1 run",1
73,82,2,13.4,1,Padikkal,Maxwell,"Maxwell to Padikkal, 1 run",1
73,83,2,13.5,2,Buttler,Maxwell,"Maxwell to Buttler, 2 runs",2
73,84,2,13.6,0,Buttler,Maxwell,"Maxwell to Buttler, no run",0
73,85,2,14.1,1,Padikkal,Harshal Patel,"Harshal Patel to Padikkal, 1 run",1
73,86,2,14.2,0,Buttler,Harshal Patel,"Harshal Patel to Buttler, no run",0
73,87,2,14.3,1,Buttler,Harshal Patel,"Harshal Patel to Buttler, 1 run",1
73,88,2,14.4,1,Padikkal,Harshal Patel,"Harshal Patel to Padikkal, 1 run",1
73,89,2,14.5,0,Buttler,Harshal Patel,"Harshal Patel to Buttler, no run",0
73,90,2,14.6,1,Buttler,Harshal Patel,"Harshal Patel to Buttler, 1 run",1
73,91,2,15.1,1,Buttler,Hasaranga,"Hasaranga to Buttler, 1 run",1
73,92,2,15.2,1,Padikkal,Hasaranga,"Hasaranga to Padikkal, 1 run",1
73,93,2,15.3,0,Buttler,Hasaranga,"Hasaranga to Buttler, no run",0
73,94,2,15.4,6,Buttler,Hasaranga,"Hasaranga to Buttler, Six runs",6
73,95,2,15.5,0,Buttler,Hasaranga,"Hasaranga to Buttler, no run",0
73,96,2,15.6,6,Buttler,Hasaranga,"Hasaranga to Buttler, Six runs",6
73,97,2,16.1,1,Padikkal,Hazlewood,"Hazlewood to Padikkal, 1 run",1
73,98,2,16.2,2,Buttler,Hazlewood,"Hazlewood to Buttler, 2 runs",2
73,99,2,16.3,4,Buttler,Hazlewood,"Hazlewood to Buttler, Four runs",4
73,100,2,16.4,1,Buttler,Hazlewood,"Hazlewood to Buttler, 1 run",1
73,101,2,16.5,w,Padikkal,Hazlewood,"Hazlewood to Padikkal, no run Wicket - c Karthik b Hazlewood batsmen",0
73,102,2,16.6,0,Hetmyer,Hazlewood,"Hazlewood to Hetmyer, no run",0
73,103,2,17.1,1,Buttler,Maxwell,"Maxwell to Buttler, 1 run",1
73,104,2,17.2,1,Hetmyer,Maxwell,"Maxwell to Hetmyer, 1 run",1
73,105,2,17.3,1,Buttler,Maxwell,"Maxwell to Buttler, 1 run",1
73,106,2,17.4,1,Hetmyer,Maxwell,"Maxwell to Hetmyer, 1 run",1
73,107,2,17.5,2,Buttler,Maxwell,"Maxwell to Buttler, 2 runs",2
73,108,2,17.6,1,Buttler,Maxwell,"Maxwell to Buttler, 1 run",1
73,109,2,18.1,6,Buttler,Harshal Patel,"Harshal Patel to Buttler, Six runs",6
74,1,1,0.1,0,Jaiswal,Shami,"Shami to Jaiswal, no run",0
74,2,1,0.2,1lb,Jaiswal,Shami,"Shami to Jaiswal, 1 leg bye",1
74,3,1,0.3,1,Buttler,Shami,"Shami to Buttler, 1 run",1
74,4,1,0.4,0,Jaiswal,Shami,"Shami to Jaiswal, no run",0
74,5,1,0.5,0,Jaiswal,Shami,"Shami to Jaiswal, no run",0
74,6,1,0.6,0,Jaiswal,Shami,"Shami to Jaiswal, no run",0
74,7,1,1.1,0,Buttler,Yash Dayal,"Yash Dayal to Buttler, no run",0
74,8,1,1.2,0,Buttler,Yash Dayal,"Yash Dayal to Buttler, no run",0
74,9,1,1.3,4,Buttler,Yash Dayal,"Yash Dayal to Buttler, Four runs",4
74,10,1,1.4,0,Buttler,Yash Dayal,"Yash Dayal to Buttler, no run",0
74,11,1,1.5,1,Buttler,Yash Dayal,"Yash Dayal to Buttler, 1 run",1
74,12,1,1.6,0,Jaiswal,Yash Dayal,"Yash Dayal to Jaiswal, no run",0
74,13,1,2.1,1,Buttler,Shami,"Shami to Buttler, 1 run",1
74,14,1,2.2,0,Jaiswal,Shami,"Shami to Jaiswal, no run",0
74,15,1,2.3,4,Jaiswal,Shami,"Shami to Jaiswal, Four runs",4
74,16,1,2.4,0,Jaiswal,Shami,"Shami to Jaiswal, no run",0
74,17,1,2.5,6,Jaiswal,Shami,"Shami to Jaiswal, Six runs",6
74,18,1,2.6,3,Jaiswal,Shami,"Shami to Jaiswal, 3 runs",3
74,19,1,3.1,1,Jaiswal,Yash Dayal,"Yash Dayal to Jaiswal, 1 run",1
74,20,1,3.2,1,Buttler,Yash Dayal,"Yash Dayal to Buttler, 1 run",1
74,21,1,3.3,0,Jaiswal,Yash Dayal,"Yash Dayal to Jaiswal, no run",0
74,22,1,3.4,2,Jaiswal,Yash Dayal,"Yash Dayal to Jaiswal, 2 runs",2
74,23,1,3.5,6,Jaiswal,Yash Dayal,"Yash Dayal to Jaiswal, Six runs",6
74,24,1,3.6,w,Jaiswal,Yash Dayal,"Yash Dayal to Jaiswal, no run Wicket - c Sai Kishore b Yash Dayal batsmen",0
74,25,1,4.1,0,Buttler,Ferguson,"Ferguson to Buttler, no run",0
74,26,1,4.2,1,Buttler,Ferguson,"Ferguson to Buttler, 1 run",1
74,27,1,4.3,4,Samson,Ferguson,"Ferguson to Samson, Four runs",4
74,28,1,4.4,1,Samson,Ferguson,"Ferguson to Samson, 1 run",1
74,29,1,4.5,0,Buttler,Ferguson,"Ferguson to Buttler, no run",0
74,30,1,4.6,0,Buttler,Ferguson,"Ferguson to Buttler, no run",0
74,31,1,5.1,4,Samson,Rashid Khan,"Rashid Khan to Samson, Four runs",4
74,32,1,5.2,1,Samson,Rashid Khan,"Rashid Khan to Samson, 1 run",1
74,33,1,5.3,1,Buttler,Rashid Khan,"Rashid Khan to Buttler, 1 run",1
74,34,1,5.4,0,Samson,Rashid Khan,"Rashid Khan to Samson, no run",0
74,35,1,5.5,1,Samson,Rashid Khan,"Rashid Khan to Samson, 1 run",1
74,36,1,5.6,0,Buttler,Rashid Khan,"Rashid Khan to Buttler, no run",0
